1,28,4,0,,,
1,28,5,0,,,
1,28,6,0,,,
1,28,7,0,,,
1,28,8,0,,,
1,28,9,26.491687,,,
1,28,10,24.1037345,,,
1,28,11,58.593792,,,
1,28,12,100.1821133,,,
1,28,13,115.4559275,,,
1,28,14,62.5968105,,,
1,28,15,44.97535075,,,
1,28,16,11.744742,,,
1,28,17,0,,,
1,28,18,0,,,
1,28,19,0,,,
1,28,20,0,,,
1,28,21,0,,,
1,28,22,0,,,
1,28,23,0,,,
1,28,24,0,,,
1,29,1,0,,,
1,29,2,0,,,
1,29,3,0,,,
1,29,4,0,,,
1,29,5,0,,,
1,29,6,0,,,
1,29,7,0,,,
1,29,8,0,,,
1,29,9,24.55257775,,,
1,29,10,49.17361975,,,
1,29,11,47.66975375,,,
1,29,12,42.5059015,,,
1,29,13,48.437619,,,
1,29,14,49.14841125,,,
1,29,15,33.97811625,,,
1,29,16,11.0866505,,,
1,29,17,0,,,
1,29,18,0,,,
1,29,19,0,,,
1,29,20,0,,,
1,29,21,0,,,
1,29,22,0,,,
1,29,23,0,,,
1,29,24,0,,,
1,30,1,0,,,
1,30,2,0,,,
1,30,3,0,,,
1,30,4,0,,,
1,30,5,0,,,
1,30,6,0,,,
1,30,7,0,,,
1,30,8,0,,,
1,30,9,68.92137325,,,
1,30,10,68.68041475,,,
1,30,11,39.69768725,,,
1,30,12,66.73622375,,,
1,30,13,49.6408855,,,
1,30,14,43.918115,,,
1,30,15,44.23726,,,
1,30,16,18.230701,,,
1,30,17,0,,,
1,30,18,0,,,
1,30,19,0,,,
1,30,20,0,,,
1,30,21,0,,,
1,30,22,0,,,
1,30,23,0,,,
1,30,24,0,,,
1,31,1,0,,,
1,31,2,0,,,
1,31,3,0,,,
1,31,4,0,,,
1,31,5,0,,,
1,31,6,0,,,
1,31,7,0,,,
1,31,8,0,,,
1,31,9,147.8828378,,,
1,31,10,197.19811,,,
1,31,11,198.9872638,,,
1,31,12,174.1334518,,,
1,31,13,122.4630928,,,
1,31,14,118.6180948,,,
1,31,15,43.22039275,,,
1,31,16,11.212437,,,
1,31,17,0,,,
1,31,18,0,,,
1,31,19,0,,,
1,31,20,0,,,
1,31,21,0,,,
1,31,22,0,,,
1,31,23,0,,,
1,31,24,0,,,
2,1,1,0,,,
2,1,2,0,,,
2,1,3,0,,,
2,1,4,0,,,
2,1,5,0,,,
2,1,6,0,,,
2,1,7,0,,,
2,1,8,0,,,
2,1,9,133.5419525,,,
2,1,10,181.0181898,,,
2,1,11,144.0656378,,,
2,1,12,194.8475058,,,
2,1,13,108.3742998,,,
2,1,14,123.74278,,,
2,1,15,78.546473,,,
2,1,16,22.862934,,,
2,1,17,0,,,
2,1,18,0,,,
2,1,19,0,,,
2,1,20,0,,,
2,1,21,0,,,
2,1,22,0,,,
2,1,23,0,,,
2,1,24,0,,,
2,2,1,0,,,
2,2,2,0,,,
2,2,3,0,,,
2,2,4,0,,,
2,2,5,0,,,
2,2,6,0,,,
2,2,7,0,,,
2,2,8,0,,,
2,2,9,156.5106098,,,
2,2,10,209.5677185,,,
2,2,11,230.993905,,,
2,2,12,230.2490228,,,
2,2,13,205.5799118,,,
2,2,14,161.7431593,,,
2,2,15,96.598472,,,
2,2,16,25.14241375,,,
2,2,17,0,,,
2,2,18,0,,,
2,2,19,0,,,
2,2,20,0,,,
2,2,21,0,,,
2,2,22,0,,,
2,2,23,0,,,
2,2,24,0,,,
2,3,1,0,,,
2,3,2,0,,,
2,3,3,0,,,
2,3,4,0,,,
2,3,5,0,,,
2,3,6,0,,,
2,3,7,0,,,
2,3,8,0,,,
2,3,9,41.42416875,,,
2,3,10,60.1886085,,,
2,3,11,58.211577,,,
2,3,12,70.54158825,,,
2,3,13,82.4745745,,,
2,3,14,62.4812245,,,
2,3,15,52.6057375,,,
2,3,16,17.36995125,,,
2,3,17,0,,,
2,3,18,0,,,
2,3,19,0,,,
2,3,20,0,,,
2,3,21,0,,,
2,3,22,0,,,
2,3,23,0,,,
2,3,24,0,,,
2,4,1,0,,,
2,4,2,0,,,
2,4,3,0,,,
2,4,4,0,,,
2,4,5,0,,,
2,4,6,0,,,
2,4,7,0,,,
2,4,8,0,,,
2,4,9,96.56275175,,,
2,4,10,166.3528613,,,
2,4,11,197.4941133,,,
2,4,12,191.956885,,,
2,4,13,197.9807808,,,
2,4,14,153.5768475,,,
2,4,15,58.91690425,,,
2,4,16,19.5593115,,,
2,4,17,0,,,
2,4,18,0,,,
2,4,19,0,,,
2,4,20,0,,,
2,4,21,0,,,
2,4,22,0,,,
2,4,23,0,,,
2,4,24,0,,,
2,5,1,0,,,
2,5,2,0,,,
2,5,3,0,,,
2,5,4,0,,,
2,5,5,0,,,
2,5,6,0,,,
2,5,7,0,,,
2,5,8,0,,,
2,5,9,33.24082225,,,
2,5,10,59.37796975,,,
2,5,11,76.19812575,,,
2,5,12,77.340024,,,
2,5,13,82.692099,,,
2,5,14,80.95606675,,,
2,5,15,50.22495975,,,
2,5,16,18.88913425,,,
2,5,17,0,,,
2,5,18,0,,,
2,5,19,0,,,
2,5,20,0,,,
2,5,21,0,,,
2,5,22,0,,,
2,5,23,0,,,
2,5,24,0,,,
2,6,1,0,,,
2,6,2,0,,,
2,6,3,0,,,
2,6,4,0,,,
2,6,5,0,,,
2,6,6,0,,,
2,6,7,0,,,
2,6,8,0,,,
2,6,9,148.1355668,,,
2,6,10,209.6735455,,,
2,6,11,235.5583953,,,
2,6,12,234.080844,,,
2,6,13,208.7898828,,,
2,6,14,164.410591,,,
2,6,15,100.6487778,,,
2,6,16,26.86672125,,,
2,6,17,0,,,
2,6,18,0,,,
2,6,19,0,,,
2,6,20,0,,,
2,6,21,0,,,
2,6,22,0,,,
2,6,23,0,,,
2,6,24,0,,,
2,7,1,0,,,
2,7,2,0,,,
2,7,3,0,,,
2,7,4,0,,,
2,7,5,0,,,
2,7,6,0,,,
2,7,7,0,,,
2,7,8,0,,,
2,7,9,43.3270885,,,
2,7,10,184.5943483,,,
2,7,11,193.5419233,,,
2,7,12,228.424191,,,
2,7,13,206.2874668,,,
2,7,14,158.6128783,,,
2,7,15,93.072582,,,
2,7,16,27.01356125,,,
2,7,17,0,,,
2,7,18,0,,,
2,7,19,0,,,
2,7,20,0,,,
2,7,21,0,,,
2,7,22,0,,,
2,7,23,0,,,
2,7,24,0,,,
2,8,1,0,,,
2,8,2,0,,,
2,8,3,0,,,
2,8,4,0,,,
2,8,5,0,,,
2,8,6,0,,,
2,8,7,0,,,
2,8,8,0,,,
2,8,9,141.2403223,,,
2,8,10,195.404106,,,
2,8,11,220.7936688,,,
2,8,12,220.4005908,,,
2,8,13,197.315904,,,
2,8,14,155.6889433,,,
2,8,15,95.3871225,,,
2,8,16,26.31945925,,,
2,8,17,0,,,
2,8,18,0,,,
2,8,19,0,,,
2,8,20,0,,,
2,8,21,0,,,
2,8,22,0,,,
2,8,23,0,,,
2,8,24,0,,,
2,9,1,0,,,
2,9,2,0,,,
2,9,3,0,,,
2,9,4,0,,,
2,9,5,0,,,
2,9,6,0,,,
2,9,7,0,,,
2,9,8,0,,,
2,9,9,114.766611,,,
2,9,10,153.423279,,,
2,9,11,186.4148723,,,
2,9,12,163.488826,,,
2,9,13,93.24161825,,,
2,9,14,102.5612165,,,
2,9,15,74.3630565,,,
2,9,16,22.7468765,,,
2,9,17,0,,,
2,9,18,0,,,
2,9,19,0,,,
2,9,20,0,,,
2,9,21,0,,,
2,9,22,0,,,
2,9,23,0,,,
2,9,24,0,,,
2,10,1,0,,,
2,10,2,0,,,
2,10,3,0,,,
2,10,4,0,,,
2,10,5,0,,,
2,10,6,0,,,
2,10,7,0,,,
2,10,8,0,,,
2,10,9,80.29117475,,,
2,10,10,163.5090503,,,
2,10,11,177.1305198,,,
2,10,12,169.7458365,,,
2,10,13,112.1308175,,,
2,10,14,131.0783058,,,
2,10,15,91.42996925,,,
2,10,16,25.93135025,,,
2,10,17,0,,,
2,10,18,0,,,
2,10,19,0,,,
2,10,20,0,,,
2,10,21,0,,,
2,10,22,0,,,
2,10,23,0,,,
2,10,24,0,,,
2,11,1,0,,,
2,11,2,0,,,
2,11,3,0,,,
2,11,4,0,,,
2,11,5,0,,,
2,11,6,0,,,
2,11,7,0,,,
2,11,8,0,,,
2,11,9,129.6802523,,,
2,11,10,145.3729848,,,
2,11,11,199.3862568,,,
2,11,12,148.6624715,,,
2,11,13,186.211786,,,
2,11,14,146.2913908,,,
2,11,15,89.7412665,,,
2,11,16,24.58713775,,,
2,11,17,0,,,
2,11,18,0,,,
2,11,19,0,,,
2,11,20,0,,,
2,11,21,0,,,
2,11,22,0,,,
2,11,23,0,,,
2,11,24,0,,,
2,12,1,0,,,
2,12,2,0,,,
2,12,3,0,,,
2,12,4,0,,,
2,12,5,0,,,
2,12,6,0,,,
2,12,7,0,,,
2,12,8,0,,,
2,12,9,67.92945175,,,
2,12,10,66.59066225,,,
2,12,11,96.4961875,,,
2,12,12,52.81842775,,,
2,12,13,66.21297125,,,
2,12,14,48.81314475,,,
2,12,15,37.4799175,,,
2,12,16,18.83636575,,,
2,12,17,0,,,
2,12,18,0,,,
2,12,19,0,,,
2,12,20,0,,,
2,12,21,0,,,
2,12,22,0,,,
2,12,23,0,,,
2,12,24,0,,,
2,13,1,0,,,
2,13,2,0,,,
2,13,3,0,,,
2,13,4,0,,,
2,13,5,0,,,
2,13,6,0,,,
2,13,7,0,,,
2,13,8,0,,,
2,13,9,41.39204175,,,
2,13,10,33.4992195,,,
2,13,11,86.768233,,,
2,13,12,95.29730775,,,
2,13,13,54.700582,,,
2,13,14,69.2490245,,,
2,13,15,54.4251985,,,
2,13,16,19.7793165,,,
2,13,17,0,,,
2,13,18,0,,,
2,13,19,0,,,
2,13,20,0,,,
2,13,21,0,,,
2,13,22,0,,,
2,13,23,0,,,
2,13,24,0,,,
2,14,1,0,,,
2,14,2,0,,,
2,14,3,0,,,
2,14,4,0,,,
2,14,5,0,,,
2,14,6,0,,,
2,14,7,0,,,
2,14,8,18.76857475,,,
2,14,9,63.42836325,,,
2,14,10,90.93541975,,,
2,14,11,118.961834,,,
2,14,12,199.0105088,,,
2,14,13,165.0226245,,,
2,14,14,137.3616128,,,
2,14,15,96.0045705,,,
2,14,16,27.05473825,,,
2,14,17,0,,,
2,14,18,0,,,
2,14,19,0,,,
2,14,20,0,,,
2,14,21,0,,,
2,14,22,0,,,
2,14,23,0,,,
2,14,24,0,,,
2,15,1,0,,,
2,15,2,0,,,
2,15,3,0,,,
2,15,4,0,,,
2,15,5,0,,,
2,15,6,0,,,
2,15,7,0,,,
2,15,8,5.8023865,,,
2,15,9,23.774324,,,
2,15,10,52.87076025,,,
2,15,11,86.1429125,,,
2,15,12,116.180009,,,
2,15,13,184.8453873,,,
2,15,14,138.6077533,,,
2,15,15,84.5191855,,,
2,15,16,29.17063575,,,
2,15,17,0,,,
2,15,18,0,,,
2,15,19,0,,,
2,15,20,0,,,
2,15,21,0,,,
2,15,22,0,,,
2,15,23,0,,,
2,15,24,0,,,
2,16,1,0,,,
2,16,2,0,,,
2,16,3,0,,,
2,16,4,0,,,
2,16,5,0,,,
2,16,6,0,,,
2,16,7,0,,,
2,16,8,81.04703075,,,
2,16,9,151.355766,,,
2,16,10,209.8807968,,,
2,16,11,214.0762945,,,
2,16,12,222.1419293,,,
2,16,13,214.708182,,,
2,16,14,170.3767145,,,
2,16,15,107.294258,,,
2,16,16,31.47967775,,,
2,16,17,0,,,
2,16,18,0,,,
2,16,19,0,,,
2,16,20,0,,,
2,16,21,0,,,
2,16,22,0,,,
2,16,23,0,,,
2,16,24,0,,,
2,17,1,0,,,
2,17,2,0,,,
2,17,3,0,,,
2,17,4,0,,,
2,17,5,0,,,
2,17,6,0,,,
2,17,7,0,,,
2,17,8,68.03784125,,,
2,17,9,155.2733998,,,
2,17,10,208.5578985,,,
2,17,11,232.7107753,,,
2,17,12,232.2831803,,,
2,17,13,209.1739673,,,
2,17,14,165.9077475,,,
2,17,15,103.5846893,,,
2,17,16,31.25356125,,,
2,17,17,0,,,
2,17,18,0,,,
2,17,19,0,,,
2,17,20,0,,,
2,17,21,0,,,
2,17,22,0,,,
2,17,23,0,,,
2,17,24,0,,,
2,18,1,0,,,
2,18,2,0,,,
2,18,3,0,,,
2,18,4,0,,,
2,18,5,0,,,
2,18,6,0,,,
2,18,7,0,,,
2,18,8,74.0014155,,,
2,18,9,155.323413,,,
2,18,10,204.2265083,,,
2,18,11,228.0801238,,,
2,18,12,227.5123368,,,
2,18,13,205.848126,,,
2,18,14,155.8113083,,,
2,18,15,99.669229,,,
2,18,16,28.7394825,,,
2,18,17,0,,,
2,18,18,0,,,
2,18,19,0,,,
2,18,20,0,,,
2,18,21,0,,,
2,18,22,0,,,
2,18,23,0,,,
2,18,24,0,,,
2,19,1,0,,,
2,19,2,0,,,
2,19,3,0,,,
2,19,4,0,,,
2,19,5,0,,,
2,19,6,0,,,
2,19,7,0,,,
2,19,8,10.31883325,,,
2,19,9,30.9879875,,,
2,19,10,48.29205725,,,
2,19,11,62.38431775,,,
2,19,12,88.398473,,,
2,19,13,95.848719,,,
2,19,14,67.9638145,,,
2,19,15,52.200843,,,
2,19,16,21.39929975,,,
